C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Granada,Piso,Calle Castellon,77,2,149000
Andalucia,Granada,Piso,Calle Generalife,90,3,109900
Andalucia,Granada,Chalet,Almunecar Centro,129,3,169900
Andalucia,Granada,Chalet,Calle Almendros 8,640,7,430000
Andalucia,Granada,Piso,DURAN,67,2,129000
Andalucia,Granada,Piso,Carretera DE MALAGA,113,3,225000
Andalucia,Granada,Chalet,Calle Malaga,99,3,147000
Andalucia,Granada,Piso,Calle joan miro,71,2,94990
Andalucia,Granada,Piso,Calle Diamantino Garcia 3,145,4,175000
Andalucia,Granada,Piso,Calle Joan Miro,75,2,94990
Andalucia,Granada,Chalet,IBIZA,138,4,293000
Andalucia,Granada,Chalet,Loja,180,5,149900
Andalucia,Granada,Chalet,Calle Ermita huetor vega,117,3,99900
Andalucia,Granada,Casa Rural,Velez de Benaudalla,19332,4,235000
Andalucia,Granada,Piso,Calle Sagrada Familia,80,2,74900
Andalucia,Granada,Piso,Zaidin,100,3,130000
Andalucia,Granada,Chalet,El Pinar,124,3,44900
Andalucia,Granada,Chalet,Los Guajares,313,7,129900
Andalucia,Granada,Piso,Playa Granada,74,2,135000
Andalucia,Granada,Casa Rural,Padul,6000,4,350000
Andalucia,Granada,Piso,San Francisco Javier,81,3,199900
Andalucia,Granada,Piso,barrio Ronda - Arabial,151,4,199900
Andalucia,Granada,Chalet,Jun,183,3,179900
