C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,Calle Torero Manuel Jimenez Diaz Chicuelo II 8,105,3,330000
Castilla-La Mancha,Albacete,Piso,Parque sur,134,4,300000
Castilla-La Mancha,Albacete,Piso,Fatima,160,4,100000
Castilla-La Mancha,Albacete,Chalet,Canicas - Canal de Maria Cristina ,120,4,320000
Castilla-La Mancha,Albacete,Piso,Hermanos Falco - Sepulcro Bolera,81,3,195000
Castilla-La Mancha,Albacete,Chalet,Los Llanos,185,5,385000
Castilla-La Mancha,Albacete,Piso,Calle santiago rusinol 59,63,2,198000
Castilla-La Mancha,Albacete,Chalet,La Roda,40,4,85000
Castilla-La Mancha,Albacete,Piso,Avenida de los Reyes Catolicos,84,3,89000
Castilla-La Mancha,Albacete,Piso,Fatima,185,5,125000
Castilla-La Mancha,Albacete,Piso,Hermanos Falco - Sepulcro Bolera,98,3,93000
Castilla-La Mancha,Albacete,Chalet,Urb Pinares del Jucar 8 Km,10000,4,280000
Castilla-La Mancha,Albacete,Piso,Fatima,12,4,165000
Castilla-La Mancha,Albacete,Piso,Calle Octavio Cuartero 13,150,3,145000
Castilla-La Mancha,Albacete,Piso,Calle alcalde conangla 56,107,3,140000
Castilla-La Mancha,Albacete,Piso,Chinchilla de Monte-Aragon,80,2,25000
Castilla-La Mancha,Albacete,Piso,Hermanos Grimm 6,94,3,240000
Castilla-La Mancha,Albacete,Piso,Hermanos Falco - Sepulcro Bolera,80,3,59900
Castilla-La Mancha,Albacete,Chalet,Carretera de Jaen 5,277,7,390000
Castilla-La Mancha,Albacete,Piso,La Roda,93,3,65000
Castilla-La Mancha,Albacete,Chalet,Camino de morata 13 c,123,4,350000
Castilla-La Mancha,Albacete,Piso,La Roda,129,4,49000
Castilla-La Mancha,Albacete,Piso,Calle Calderon de la Barca 38,80,2,190000
Castilla-La Mancha,Albacete,Chalet,La Roda,123,4,115000
