C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Sevilla,Chalet,barrio Plaza de la Gavidia-San Lorenzo,115,8,850000
Andalucia,Sevilla,Piso,Calle Boteros,40,1,299000
Andalucia,Sevilla,Piso,Avenida de Emilio Lemos,115,3,280000
Andalucia,Sevilla,Piso,Salado,113,3,364000
Andalucia,Sevilla,Chalet,Avenida SAN LUIS GONZAGA,186,5,430000
Andalucia,Sevilla,Atico,Pelay Correa,40,1,320000
Andalucia,Sevilla,Piso,Avenida de Manuel Clavero Arevalo esquina con la calle Ajenjo s/n,60,2,180000
Andalucia,Sevilla,Piso,Calle Virgen de Valvanera,155,3,353000
Andalucia,Sevilla,Chalet,Urbanizacion las Monjas,3996,5,230000
Andalucia,Sevilla,Piso,Calle Romera,82,3,150000
Andalucia,Sevilla,Piso,Manuel Villalobos,103,4,250000
Andalucia,Sevilla,Piso,Avenida San Juan de la Salle 5,136,4,270100
Andalucia,Sevilla,Piso,Calle Reposo,75,2,320000
Andalucia,Sevilla,Piso,Calle Amperio esquina C/ Catodo s/n,60,2,154600
Andalucia,Sevilla,Piso,Calle Amperio esquina C/ Catodo s/n,117,3,174700
Andalucia,Sevilla,Chalet,Calle Ardilla Sevilla,451,9,1500000
Andalucia,Sevilla,Duplex,Carretera de Carmona 49,118,3,360000
Andalucia,Sevilla,Chalet,SAN JOSE,80,6,195600
Andalucia,Sevilla,Piso,Calle Feria,151,4,250000
Andalucia,Sevilla,Piso,Avenida de Manuel Clavero Arevalo esquina con la calle Ajenjo s/n,101,3,205000
Andalucia,Sevilla,Piso,Avenida de Manuel Clavero Arevalo esquina con la calle Ajenjo s/n,142,4,288000
Andalucia,Sevilla,Piso,Calle Columbretes s/n,15,2,177000
Andalucia,Sevilla,Piso,Calle Columbretes s/n,15,3,205000
Andalucia,Sevilla,Piso,Calle Columbretes s/n,15,4,242000
Andalucia,Sevilla,Chalet,Calle Arroyo de la Ciguena,116,4,90000
