C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,Pontevedra,Chalet,Camino Torreiro,437.0,5,610000
Galicia,Pontevedra,Piso,Calle de Madrid 18,75.0,2,360000
Galicia,Pontevedra,Piso,Avenida Galicia,78.0,2,145000
Galicia,Pontevedra,Chalet,PLAYA FRANCON,1.537,4,445000
Galicia,Pontevedra,Chalet,Camino Pintens,120.0,4,580000
Galicia,Pontevedra,Piso,Camelias,12.0,3,329000
Galicia,Pontevedra,Chalet,Camino Quiros,157.0,4,690000
Galicia,Pontevedra,Piso,Alfonso XIII,97.0,3,360000
Galicia,Pontevedra,Piso,Calle Becacina,65.0,2,197000
Galicia,Pontevedra,Chalet,Camino VIRGEN DE LA ROCA,511.0,5,498000
Galicia,Pontevedra,Piso,Calle do Brasil 58,111.0,3,105000
Galicia,Pontevedra,Chalet,Calle Redondo,176.0,5,820000
Galicia,Pontevedra,Piso,Nicaragua,40.0,4,410000
Galicia,Pontevedra,Piso,Venezuela,159.0,4,497500
Galicia,Pontevedra,Duplex,Santa Ana,170.0,5,450000
Galicia,Pontevedra,Piso,Avenida das Camelias,71.0,2,199000
Galicia,Pontevedra,Piso,Calle loureiro crespo 13,102.0,3,160000
Galicia,Pontevedra,Piso,Barrio Pombal 35,73.0,2,165000
Galicia,Pontevedra,Piso,Aragon,81.0,3,220000
Galicia,Pontevedra,Chalet,Camino do Coto de Reboreda,80.0,3,529000
Galicia,Pontevedra,Atico,Calle Rua de Galicia,64.0,2,125000
Galicia,Pontevedra,Piso,Sanxenxo,100.0,3,500000
Galicia,Pontevedra,Piso,Avenida da Gran Via,134.0,4,320000
Galicia,Pontevedra,Piso,Carretera Iglesia 2,106.0,3,170000
Galicia,Pontevedra,Chalet,La Toja s/n,100.0,4,940000
Galicia,Pontevedra,Piso,Camino Vello de San Roque,68.0,2,158000
Galicia,Pontevedra,Chalet,LUGAR A LAMEIRA,206.0,3,220000
Galicia,Pontevedra,Piso,Calle do Conde de Torrecedeira,108.0,3,160000
Galicia,Pontevedra,Piso,urzaiz 161,41.0,1,175000
Galicia,Pontevedra,Chalet,Calle Abaixo,86.0,3,169500
Galicia,Pontevedra,Duplex,Plaza Eliptica s/n,96.0,2,330000
Galicia,Pontevedra,Chalet,Camino do Monte,100.0,3,640000
Galicia,Pontevedra,Chalet,Camino Rio Pequeno 27,380.0,4,590000
Galicia,Pontevedra,Casa Rural,Calle Dos Eidos,254.0,7,999999
Galicia,Pontevedra,Duplex,Plaza Eliptica s/n,108.0,2,330000
Galicia,Pontevedra,Chalet,subida a radio faro,276.0,4,570000
Galicia,Pontevedra,Atico,Calle Ourense 12,15.0,2,189400
Galicia,Pontevedra,Piso,Ricardo Santos,70.0,2,190000
Galicia,Pontevedra,Piso,Pedras Negras C,73.0,3,180000
Galicia,Pontevedra,Casa Rural,Serman s/n,60.0,4,1250000
Galicia,Pontevedra,Piso,Calle de Garcia Barbon,111.0,3,405000
Galicia,Pontevedra,Chalet,Calle Manuel Gonzalez Prado,269.0,7,435000
Galicia,Pontevedra,Piso,Calle de Pizarro s/n,123.0,4,750000
Galicia,Pontevedra,Estudio,Avenida Luis Rocafort.,34.0,0,99500
Galicia,Pontevedra,Piso,Avenida Teniente Dominguez,72.0,2,170000
Galicia,Pontevedra,Chalet,A Fraga s/n,178.0,5,280000
Galicia,Pontevedra,Chalet,Lugar Outeiro,245.0,5,275000
Galicia,Pontevedra,Piso,Lugar Areas 1,22.0,2,260000
Galicia,Pontevedra,Piso,Paseo Praia de Silgar 90,92.0,2,350000
Galicia,Pontevedra,Chalet,Lugar Xuncal,220.0,6,525000
Galicia,Pontevedra,Chalet,Calle Lugar de Carral Taboada 7,1270.0,3,350000
Galicia,Pontevedra,Chalet,FOXO s/n FOXO,320.0,4,185000
Galicia,Pontevedra,Chalet,Palmou 1,40.0,5,265000
Galicia,Pontevedra,Piso,Calle de Urzaiz 149,30.0,3,345000
Galicia,Pontevedra,Piso,Avenida de Ramon Nieto,116.0,3,189000
Galicia,Pontevedra,Chalet,BELESAR s/n,1700.0,6,490000
Galicia,Pontevedra,Chalet,Calle Coto do Lobo 9,106.0,3,225000
Galicia,Pontevedra,Chalet,Calle Coto do Lobo,354.0,4,225000
Galicia,Pontevedra,Piso,Calle das Teixugueiras 1,8.0,3,226000
Galicia,Pontevedra,Chalet,Lugar Barcalla - Donas,1.45,6,310000
Galicia,Pontevedra,Chalet,Lugar Cima de Vila,110.0,3,205000
Galicia,Pontevedra,Piso,barrio Centro - Areal,124.0,4,210000
Galicia,Pontevedra,Chalet,Lugar Armada,3.0,4,299000
Galicia,Pontevedra,Chalet,Union,176.0,5,360000
Galicia,Pontevedra,Piso,Calle Arzobispo Xelmirez,120.0,4,235000
Galicia,Pontevedra,Chalet,Lugar Areina,157.0,4,470000
Galicia,Pontevedra,Chalet,Lugar Outeiro 9,252.0,7,259000
Galicia,Pontevedra,Piso,Calle de Oporto,92.0,3,158000
Galicia,Pontevedra,Piso,Calle San Salvador,237.0,6,450000
Galicia,Pontevedra,Chalet,LG Costa,12.0,3,289000
Galicia,Pontevedra,Chalet,Camino mo,901.0,4,620000
Galicia,Pontevedra,Chalet,Avenida Porta do Sol,46.0,4,290000
Galicia,Pontevedra,Piso,Calle de Sanjurjo Badia,73.0,2,165000
Galicia,Pontevedra,Chalet,praia de loira,231.0,5,625000
Galicia,Pontevedra,Duplex,Calle Arquitecto Perez Bellas,69.0,2,210000
Galicia,Pontevedra,Chalet,Baixada Cova da Becha,110.0,6,1550000
Galicia,Pontevedra,Chalet,AS GRADES,147.0,4,500000
Galicia,Pontevedra,Piso,Calle Lopez Mora,137.0,4,345000
Galicia,Pontevedra,Chalet,Calle do Torreiro,126.0,4,650000
Galicia,Pontevedra,Piso,Via Norte,168.0,5,245000
Galicia,Pontevedra,Chalet,Calle Carregal de Abaixo,1.3,7,259000
Galicia,Pontevedra,Piso,Calle TORRECEDEIRA,148.0,5,230000
Galicia,Pontevedra,Atico,Calle de Pedro Alvarado,25.0,2,280000
Galicia,Pontevedra,Piso,Vilagarcia,102.0,3,299000
Galicia,Pontevedra,Piso,Camino Chouzo,78.0,1,176000
Galicia,Pontevedra,Chalet,Amorin 47,1.2,5,155000
Galicia,Pontevedra,Chalet,Lugar Areas,622.0,3,530000
Galicia,Pontevedra,Chalet,as marinas 9,138.0,4,130000
Galicia,Pontevedra,Piso,Calle do Progreso,117.0,3,350000
Galicia,Pontevedra,Atico,Calle da Feira 12,88.0,3,135000
Galicia,Pontevedra,Piso,PI Y MARGALL,103.0,4,275000
Galicia,Pontevedra,Piso,Ricardo Santos,72.0,2,153000
Galicia,Pontevedra,Piso,Calle Couto San Honorato,96.0,3,295000
Galicia,Pontevedra,Chalet,Carretera Ensenada de LA Toja,134.0,4,495000
Galicia,Pontevedra,Chalet,Avenida das Camelias,45.0,5,600000
Galicia,Pontevedra,Estudio,Calle do Areal,28.0,0,145000
Galicia,Pontevedra,Piso,Avenida Gran Via,147.0,4,300000
