C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Chalet,barrio Guadalmar,2364,5,2000000
Andalucia,Malaga,Piso,Alameda Principal,117,3,1575000
Andalucia,Malaga,Piso,Calle la Hacienda,98,2,256500
Andalucia,Malaga,Chalet,Calle MADRID,51,3,650000
Andalucia,Malaga,Piso,Calle Hiedra,120,2,204487
Andalucia,Malaga,Chalet,barrio Nueva Andalucia,190,5,1795000
Andalucia,Malaga,Chalet,barrio Pinares de San Anton,222,6,1400000
Andalucia,Malaga,Piso,Calle Pacifico 1,120,3,679750
Andalucia,Malaga,Chalet,De los Potrillos s/n,194,5,1595000
Andalucia,Malaga,Piso,Urbanizacion Lagar Martel 2,60,2,164445
Andalucia,Malaga,Atico,Urbanizacion Torre Esteril,78,2,590000
Andalucia,Malaga,Chalet,Urbanizacion Majestic 95,79,2,261050
Andalucia,Malaga,Piso,Calle Coto Real IV,78,2,555000
Andalucia,Malaga,Atico,Calle de las Adelfas 6,62,2,415000
Andalucia,Malaga,Chalet,Calle Casiopea 5F 20,135,4,2450000
Andalucia,Malaga,Piso,Urbanizacion Lagar Martel 2,70,2,164445
Andalucia,Malaga,Chalet,Urbanizacion Flamingos,2723,5,5500000
Andalucia,Malaga,Chalet,De los Potrillos s/n,163,5,1595000
Andalucia,Malaga,Chalet,Urbanizacion Marbesa 24 -250,158,4,2700000
Andalucia,Malaga,Chalet,Calle Ave Marina,85,1,229500
Andalucia,Malaga,Piso,Calle Pacifico s/n,113,3,679750
Andalucia,Malaga,Piso,Calle Ur Alborada,107,3,525000
Andalucia,Malaga,Piso,Calle Belgica,121,2,259000
Andalucia,Malaga,Chalet,URBANIZACION MAJESTIC HILLS,298,3,372750
Andalucia,Malaga,Piso,Urbanizacion Isla de Guadalmina,90,1,239000
Andalucia,Malaga,Piso,Avenida MARIA ZAMBRANO,98,3,266000
Andalucia,Malaga,Piso,Urbanizacion el Herrojo,71,2,380000
Andalucia,Malaga,Piso,Avenida la Reserva de Marbella,35,2,199000
Andalucia,Malaga,Chalet,Calle JAZMINE,596,4,625000
Andalucia,Malaga,Piso,Calle Castillo Bajo s/n,75,2,129900
Andalucia,Malaga,Piso,Urbanizacion Puerto de los Almendros,85,3,995000
Andalucia,Malaga,Piso,MAR CANTABRICO,100,3,349000
Andalucia,Malaga,Chalet,Camino Los Gamez,109,3,315000
Andalucia,Malaga,Piso,Calle Grama,49,1,199900
Andalucia,Malaga,Chalet,C/HIERBAMORA,10,3,295000
Andalucia,Malaga,Piso,Avenida de la Constitucion,116,4,259474
Andalucia,Malaga,Piso,Avenida Jane Bowles,134,4,250000
Andalucia,Malaga,Chalet,Calle Francisco de Orellana,110,3,319000
Andalucia,Malaga,Duplex,Av Calderon de la Barca,80,3,1240000
Andalucia,Malaga,Piso,Calle del Quilate,25,2,345000
Andalucia,Malaga,Piso,Calle Medina Azahara 12,118,3,249000
Andalucia,Malaga,Chalet,Calle Urbanizacion nueva Atalaya 13,215,6,8587459
Andalucia,Malaga,Chalet,Calle Urbanizacion nueva Atalaya 13,149,4,4526571
Andalucia,Malaga,Piso,Conjunto Jardin Andaluz,90,3,5495000
Andalucia,Malaga,Chalet,Paseo de los Jazmines 14,100,4,1690000
Andalucia,Malaga,Chalet,Calle Urbanizacion nueva Atalaya 13,190,5,5739245
Andalucia,Malaga,Piso,Avenida andalucia,15,2,205000
