Provincia,descrip,Precio,Habitaciones,m²
Badajoz,Chalet,185000,1,185
Badajoz,Chalet,105000,4,224
Badajoz,Chalet,270000,5,279
Badajoz,Piso,109000,4,363
Badajoz,Chalet,120000,5,433
Badajoz,Chalet,38000,3,96
Badajoz,Casa Rural,47000,6,65
Badajoz,Piso,170000,5,111
Badajoz,Piso,255000,4,114
Badajoz,Piso,295000,5,215
Badajoz,Casa Rural,210000,10,272
Badajoz,Piso,450000,4,311
Badajoz,Chalet,480000,4,262
Badajoz,Piso,245000,4,69
Badajoz,Piso,180000,3,73
Badajoz,Ático,137000,3,61
Badajoz,Chalet,282000,5,81
Badajoz,Piso,124000,2,118
Badajoz,Piso,85000,2,128
Badajoz,Piso,239900,4,219
Badajoz,Chalet,19450,3,255
Badajoz,Chalet,55000,2,305
Badajoz,Casa Rural,25900,5,490
Badajoz,Piso,175000,4,63
Badajoz,Ático,325000,4,83
Badajoz,Casa Rural,325000,8,98
Badajoz,Chalet,365000,7,80
Badajoz,Piso,180000,3,201
Badajoz,Piso,120000,3,81
Badajoz,Casa Rural,68500,3,206
Badajoz,Piso,240000,4,297
Badajoz,Piso,51000,4,256
Badajoz,Piso,92000,3,69
Badajoz,Piso,130751,3,195
Badajoz,Piso,129000,3,73
Badajoz,Piso,83000,4,104
Badajoz,Duplex,250000,3,165
Badajoz,Piso,135000,4,230
Badajoz,Chalet,205000,4,288
Badajoz,Piso,82300,3,371
Badajoz,Piso,21300,2,469
Badajoz,Chalet,88000,5,46
Badajoz,Piso,59900,4,95
Badajoz,Piso,129000,3,59
Badajoz,Piso,185000,2,73
Badajoz,Piso,205000,4,231
Badajoz,Chalet,169000,3,294
Badajoz,Piso,222500,2,315
Badajoz,Piso,145000,3,80
Badajoz,Piso,120000,3,76
Badajoz,Piso,450000,4,63
Badajoz,Piso,65700,3,93
Badajoz,Piso,239900,4,98
Badajoz,Piso,52800,3,68
Badajoz,Piso,160000,2,77
Badajoz,Chalet,370000,5,70
Badajoz,Casa Rural,210000,10,85
Badajoz,Ático,137000,3,100
Badajoz,Chalet,37900,2,80
Badajoz,Piso,83000,4,165
Badajoz,Piso,485000,5,237
Badajoz,Casa Rural,232000,6,260
Badajoz,Casa Rural,880000,6,386
Badajoz,Chalet,35700,3,471
Badajoz,Piso,157000,3,49
Badajoz,Piso,185000,4,87
Badajoz,Chalet,140000,4,82
Badajoz,Chalet,260000,4,67
Badajoz,Chalet,480000,4,212
Badajoz,Piso,210000,3,264
Badajoz,Piso,245000,6,381
Badajoz,Chalet,125000,3,83
Badajoz,Piso,126000,2,99
Badajoz,Piso,185000,3,94
Badajoz,Casa Rural,293000,10,81
Badajoz,Ático,125000,3,85
Badajoz,Casa Rural,29000,3,108
Badajoz,Casa Rural,880000,6,133
Badajoz,Chalet,47000,9,249
Badajoz,Chalet,65000,8,288
Badajoz,Piso,124000,2,316
Badajoz,Chalet,140000,4,479
Badajoz,Chalet,282000,5,62
Badajoz,Piso,88900,4,106
Badajoz,Chalet,55000,2,89
Badajoz,Chalet,85000,3,64
Badajoz,Piso,450000,4,226
Badajoz,Piso,157000,3,271
Badajoz,Piso,160000,2,351
Badajoz,Piso,240000,4,90
Badajoz,Piso,97000,4,73
Badajoz,Casa Rural,325000,8,96
Badajoz,Piso,149736,3,60
Badajoz,Piso,51000,4,63
Badajoz,Piso,205000,4,75
Badajoz,Piso,485000,5,170
Badajoz,Piso,59900,4,227
Badajoz,Chalet,245000,3,285
Badajoz,Piso,97000,4,378
Badajoz,Piso,83000,4,500
Badajoz,Chalet,35000,2,86
Badajoz,Casa Rural,250000,4,102
Badajoz,Chalet,70000,4,60
Badajoz,Chalet,595000,3,107
Badajoz,Piso,226000,4,202
Badajoz,Chalet,85000,3,263
Badajoz,Piso,185000,2,303
Badajoz,Piso,65700,3,95
Badajoz,Piso,152125,3,98
Badajoz,Piso,130751,3,77
Badajoz,Piso,245000,4,60
Badajoz,Casa Rural,280000,5,100
Badajoz,Piso,175000,4,66
Badajoz,Piso,245000,6,94
Badajoz,Chalet,48000,5,80
Badajoz,Piso,222500,2,92
Badajoz,Chalet,70000,4,64
Badajoz,Chalet,67399,4,67
Badajoz,Chalet,595000,3,180
Badajoz,Piso,152125,3,218
Badajoz,Piso,130751,3,290
Badajoz,Piso,49500,3,317
Badajoz,Casa Rural,280000,5,460
Badajoz,Chalet,125000,3,65
Badajoz,Ático,325000,4,98
Badajoz,Chalet,85000,3,109
Badajoz,Piso,170000,3,77
Badajoz,Piso,52800,3,206
Badajoz,Piso,180000,3,285
Badajoz,Casa Rural,500000,5,376
Badajoz,Piso,82300,3,90
Badajoz,Chalet,88000,5,83
Badajoz,Piso,115000,4,98
Badajoz,Ático,299000,4,70
Badajoz,Piso,126000,2,65
Badajoz,Chalet,89000,4,91
Badajoz,Chalet,329000,5,121
Badajoz,Chalet,169000,3,205
Badajoz,Chalet,280000,2,272
Badajoz,Piso,245000,4,348
Badajoz,Piso,175000,4,490
Badajoz,Ático,125000,3,100
Badajoz,Piso,120000,3,93
Badajoz,Casa Rural,25900,5,106
Badajoz,Piso,180000,3,94
Badajoz,Piso,84000,4,211
Badajoz,Chalet,68900,3,117
Badajoz,Chalet,240000,5,249
Badajoz,Chalet,125000,4,296
Badajoz,Piso,110000,3,267
Badajoz,Chalet,287000,4,96
Badajoz,Piso,476000,5,60
Badajoz,Chalet,58600,2,94
Badajoz,Piso,130000,3,92
Badajoz,Piso,130000,3,181
Badajoz,Duplex,128000,3,228
Badajoz,Chalet,136000,2,256
Badajoz,Chalet,110000,5,317
Badajoz,Chalet,197000,4,415
Badajoz,Chalet,58600,2,118
Badajoz,Piso,45000,3,55
Badajoz,Chalet,137000,4,105
Badajoz,Chalet,234000,4,76
Badajoz,Piso,185000,4,223
Badajoz,Piso,172000,2,294
Badajoz,Chalet,215000,3,332
Badajoz,Chalet,110000,5,98
Badajoz,Piso,240000,3,100
Badajoz,Piso,145000,3,91
Badajoz,Piso,130000,3,82
Badajoz,Chalet,350000,5,79
Badajoz,Chalet,345000,10,65
Badajoz,Piso,255000,3,60
Badajoz,Chalet,287000,4,75
Badajoz,Chalet,280000,5,68
Badajoz,Casa Rural,430000,7,68
Badajoz,Casa Rural,166000,3,81
Badajoz,Chalet,136800,3,197
Badajoz,Chalet,215000,3,202
Badajoz,Piso,169000,5,295
Badajoz,Piso,265000,4,378
Badajoz,Piso,395000,4,491
Badajoz,Chalet,137500,3,50
Badajoz,Chalet,290000,3,77
Badajoz,Piso,170000,4,73
Badajoz,Piso,370000,4,74
Badajoz,Chalet,121000,3,203
Badajoz,Piso,96000,3,269
Badajoz,Piso,84000,4,327
Badajoz,Chalet,75000,2,72
Badajoz,Chalet,176000,5,71
Badajoz,Chalet,274000,4,63
Badajoz,Piso,101000,4,66
Badajoz,Piso,24700,2,82
Badajoz,Piso,136000,4,82
Badajoz,Casa Rural,176000,4,141
Badajoz,Chalet,139500,5,206
Badajoz,Piso,172000,2,262
Badajoz,Piso,135000,3,322
Badajoz,Chalet,153000,3,453
Badajoz,Chalet,260000,4,111
Badajoz,Chalet,258000,3,114
Badajoz,Piso,110000,3,77
Badajoz,Piso,91000,3,94
Badajoz,Piso,101000,4,208
Badajoz,Piso,135000,3,299
Badajoz,Piso,255000,3,301
Badajoz,Piso,240000,3,92
Badajoz,Chalet,274900,5,95
Badajoz,Piso,140000,3,86
Badajoz,Chalet,58600,2,81
Badajoz,Chalet,425000,7,99
Badajoz,Piso,82000,2,111
Badajoz,Piso,100000,3,194
Badajoz,Chalet,105000,6,246
Badajoz,Piso,80000,3,254
Badajoz,Chalet,60000,3,371
Badajoz,Chalet,176000,5,481
Badajoz,Piso,153000,4,110
Badajoz,Chalet,137500,3,63
Badajoz,Chalet,489000,7,75
Badajoz,Piso,136000,4,103
Badajoz,Piso,130000,3,222
Badajoz,Chalet,274000,4,283
Badajoz,Casa Rural,64000,5,397
Badajoz,Piso,209000,4,85
Badajoz,Chalet,125000,4,93
Badajoz,Piso,170000,4,95
Badajoz,Chalet,260000,6,79
Badajoz,Piso,89000,2,75
Badajoz,Piso,270000,5,84
Badajoz,Piso,260000,3,68
Badajoz,Chalet,199000,4,90
Badajoz,Piso,107000,4,99
Badajoz,Chalet,348000,5,80
Badajoz,Piso,87000,3,82
Badajoz,Chalet,105000,6,161
Badajoz,Piso,335000,6,221
Badajoz,Piso,186000,2,273
Badajoz,Chalet,71950,4,347
Badajoz,Chalet,149000,6,495
Badajoz,Chalet,284000,4,94
Badajoz,Piso,136000,4,99
Badajoz,Chalet,350000,5,73
Badajoz,Piso,240000,5,59
Badajoz,Piso,186000,3,235
Badajoz,Chalet,68000,3,278
Badajoz,Chalet,120000,7,394
Badajoz,Piso,80000,3,97
Badajoz,Casa Rural,270000,4,74
Badajoz,Piso,409000,5,66
Badajoz,Piso,172000,2,76
Badajoz,Piso,45000,3,93
Badajoz,Piso,107000,4,88
Badajoz,Chalet,129500,4,163
Badajoz,Chalet,280000,5,219
Badajoz,Chalet,98000,4,295
Badajoz,Piso,153000,4,338
Badajoz,Duplex,249000,3,492
Badajoz,Chalet,199000,4,84
Badajoz,Piso,94000,3,93
Badajoz,Piso,43900,3,76
Badajoz,Chalet,43500,3,119
Badajoz,Piso,130000,3,240
Badajoz,Piso,125000,3,189
Badajoz,Chalet,240000,5,223
Badajoz,Chalet,68900,3,294
Badajoz,Chalet,190000,3,297
Badajoz,Piso,89000,2,68
Badajoz,Piso,169000,5,74
Badajoz,Chalet,274000,4,70
Badajoz,Piso,255000,3,59
Badajoz,Chalet,430000,6,186
Badajoz,Piso,120000,2,248
Badajoz,Piso,140000,3,278
Badajoz,Chalet,234000,4,366
Badajoz,Piso,150000,4,439
Badajoz,Chalet,189000,5,67
Badajoz,Chalet,68900,3,83
Badajoz,Piso,130000,3,54
Badajoz,Piso,115000,2,98
Badajoz,Piso,101000,4,216
Badajoz,Piso,184500,4,264
Badajoz,Duplex,185000,4,388
Badajoz,Piso,80000,3,92
Badajoz,Chalet,129500,4,63
Badajoz,Piso,169000,5,62
Badajoz,Piso,140000,3,70
Badajoz,Chalet,260000,6,79
Badajoz,Piso,285000,5,81
Badajoz,Chalet,153000,3,195
Badajoz,Chalet,136000,2,76
Badajoz,Chalet,287000,4,61
Badajoz,Casa Rural,89500,4,64
Badajoz,Piso,135000,3,110
Badajoz,Piso,140000,3,144
Badajoz,Chalet,76000,1,238
Badajoz,Chalet,45000,2,251
Badajoz,Casa Rural,25000,3,316
Badajoz,Piso,235000,5,430
Badajoz,Piso,139900,4,113
Badajoz,Casa Rural,240000,4,58
Badajoz,Chalet,289900,5,119
Badajoz,Chalet,32400,3,95
Badajoz,Chalet,29241,3,237
Badajoz,Piso,235000,3,300
Badajoz,Chalet,168500,3,326
Badajoz,Chalet,260000,6,82
Badajoz,Piso,189900,4,79
Badajoz,Piso,253000,4,94
Badajoz,Piso,64200,3,100
Badajoz,Piso,85000,3,69
Badajoz,Piso,185000,3,67
Badajoz,Piso,229000,4,136
Badajoz,Piso,299500,3,245
Badajoz,Piso,65000,3,298
Badajoz,Piso,169000,3,363
Badajoz,Piso,185000,3,407
Badajoz,Piso,169000,4,118
Badajoz,Casa Rural,880000,6,77
Badajoz,Piso,179000,4,61
Badajoz,Chalet,495000,11,52
Badajoz,Piso,388600,5,201
Badajoz,Piso,170000,4,273
Badajoz,Piso,480000,7,366
Badajoz,Casa Rural,74900,2,85
Badajoz,Piso,257000,3,69
Badajoz,Chalet,62000,4,96
Badajoz,Piso,80000,3,84
Badajoz,Chalet,80000,6,67
Badajoz,Piso,85000,3,118
Badajoz,Chalet,124900,4,179
Badajoz,Chalet,330000,4,227
Badajoz,Chalet,260000,6,262
Badajoz,Piso,250000,5,397
Badajoz,Piso,253000,4,418
Badajoz,Chalet,95000,8,97
Badajoz,Chalet,238300,7,62
Badajoz,Piso,198000,3,78
Badajoz,Piso,189900,4,45
Badajoz,Piso,136000,3,237
Badajoz,Piso,135000,3,280
Badajoz,Piso,235000,3,388
Badajoz,Chalet,36604,3,76
Badajoz,Chalet,370000,5,64
Badajoz,Chalet,138500,3,90
Badajoz,Piso,240000,3,100
Badajoz,Casa Rural,450000,6,77
Badajoz,Ático,380000,4,73
Badajoz,Chalet,109000,3,69
Badajoz,Piso,50000,3,67
Badajoz,Piso,175000,6,82
Badajoz,Piso,255000,5,84
Badajoz,Ático,137000,3,69
Badajoz,Piso,88000,4,148
Badajoz,Casa Rural,240000,4,250
Badajoz,Piso,255000,5,300
Badajoz,Chalet,495000,11,387
Badajoz,Piso,169000,3,439
Badajoz,Piso,110000,2,57
Badajoz,Chalet,95000,8,61
Badajoz,Piso,55000,3,106
Badajoz,Chalet,275000,4,66
Badajoz,Piso,68900,3,221
Badajoz,Piso,136000,4,266
Badajoz,Piso,175000,6,305
Badajoz,Casa Rural,880000,6,65
Badajoz,Piso,136000,3,75
Badajoz,Piso,135000,4,64
Badajoz,Piso,56000,1,99
Badajoz,Piso,198000,3,69
Badajoz,Chalet,260000,6,91
Badajoz,Piso,145000,3,196
Badajoz,Piso,180000,3,221
Badajoz,Piso,250000,5,272
Badajoz,Piso,179000,4,352
Badajoz,Piso,480000,7,483
Badajoz,Piso,51030,3,117
Badajoz,Piso,295000,5,117
Badajoz,Piso,388600,5,89
Badajoz,Piso,240000,3,60
Badajoz,Casa Rural,450000,6,230
Badajoz,Piso,235000,5,52
Badajoz,Piso,170000,4,217
Badajoz,Piso,110000,1,273
Badajoz,Chalet,45000,3,291
Badajoz,Piso,35000,2,79
Badajoz,Piso,69900,4,84
Badajoz,Piso,61000,4,96
Badajoz,Chalet,76000,3,90
Badajoz,Chalet,117000,2,174
Badajoz,Chalet,120000,3,250
Badajoz,Piso,243000,6,292
Badajoz,Piso,115000,3,326
Badajoz,Piso,125300,2,474
Badajoz,Piso,79000,3,77
Badajoz,Piso,55000,2,109
Badajoz,Piso,199000,5,92
Badajoz,Piso,68000,1,69
Badajoz,Piso,29000,3,210
Badajoz,Piso,49000,3,291
Badajoz,Piso,125000,2,358
Badajoz,Chalet,70400,4,100
Badajoz,Piso,180000,4,87
Badajoz,Chalet,399000,4,75
Badajoz,Piso,49000,4,72
Badajoz,Chalet,345000,4,82
Badajoz,Piso,35000,2,71
Badajoz,Piso,63000,4,80
Badajoz,Piso,49400,3,68
Badajoz,Piso,27300,3,90
Badajoz,Piso,69900,4,83
Badajoz,Piso,125300,2,95
Badajoz,Chalet,125000,4,163
Badajoz,Chalet,42000,2,221
Badajoz,Piso,149000,2,271
Badajoz,Piso,89000,3,356
Badajoz,Piso,17000,1,470
Badajoz,Piso,180000,4,81
Badajoz,Chalet,76000,3,61
Badajoz,Casa Rural,180000,5,54
Badajoz,Chalet,274900,4,119
Badajoz,Piso,210000,3,218
Badajoz,Piso,79000,3,264
Badajoz,Casa Rural,62000,5,306
Badajoz,Piso,38000,2,78
Badajoz,Chalet,79000,3,98
Badajoz,Chalet,250000,4,75
Badajoz,Piso,395000,5,73
Badajoz,Piso,243000,6,98
Badajoz,Piso,38000,2,62
Badajoz,Casa Rural,90200,3,132
Badajoz,Chalet,138000,4,250
Badajoz,Piso,91000,2,269
Badajoz,Piso,254600,5,398
Badajoz,Piso,34000,3,410
Badajoz,Piso,35000,2,76
Badajoz,Chalet,42000,2,105
Badajoz,Piso,29000,3,59
Badajoz,Piso,115000,3,72
Badajoz,Piso,99000,2,245
Badajoz,Piso,180000,4,284
Badajoz,Piso,79000,3,393
Badajoz,Duplex,137000,3,93
Badajoz,Piso,63000,4,86
Badajoz,Chalet,31000,3,86
Badajoz,Chalet,41900,2,97
Badajoz,Piso,89000,3,96
Badajoz,Chalet,73000,3,70
Badajoz,Piso,38000,2,192
Badajoz,Piso,140000,3,230
Badajoz,Piso,38000,3,291
Badajoz,Piso,44500,3,331
Badajoz,Piso,39000,2,472
Badajoz,Chalet,79000,3,72
Badajoz,Chalet,109900,4,83
Badajoz,Piso,29000,3,86
Badajoz,Piso,71400,3,59
Badajoz,Chalet,495000,4,233
Badajoz,Chalet,495000,5,288
Badajoz,Chalet,202400,6,353
Badajoz,Piso,60500,4,71
Badajoz,Piso,70000,2,61
Badajoz,Casa Rural,140000,3,80
Badajoz,Piso,29000,3,77
Badajoz,Piso,72000,2,86
Badajoz,Chalet,64600,3,62
Badajoz,Chalet,26995,2,68
Badajoz,Piso,64900,3,81
Badajoz,Casa Rural,90000,10,85
Badajoz,Piso,166800,2,91
Badajoz,Duplex,349000,6,53
Badajoz,Piso,90000,3,123
Badajoz,Piso,18000,3,202
Badajoz,Chalet,237385,4,251
Badajoz,Piso,76200,2,302
Badajoz,Chalet,64600,3,413
Badajoz,Casa Rural,90000,10,46
Badajoz,Piso,145000,3,98
Badajoz,Piso,18000,3,118
Badajoz,Piso,70000,2,83
Badajoz,Piso,43700,3,209
Badajoz,Piso,63500,3,280
Badajoz,Duplex,99000,2,334
Badajoz,Piso,46050,3,96
Badajoz,Piso,60000,3,86
Badajoz,Piso,55500,3,100
Badajoz,Chalet,380000,6,62
Badajoz,Chalet,33500,2,79
Badajoz,Chalet,199900,3,101
Badajoz,Piso,125000,3,196
Badajoz,Piso,140000,3,225
Badajoz,Piso,120000,4,265
Badajoz,Chalet,165000,7,344
Badajoz,Chalet,120000,5,476
Badajoz,Chalet,165000,5,85
Badajoz,Chalet,110000,4,106
Badajoz,Piso,43700,3,62
Badajoz,Chalet,80000,4,54
Badajoz,Chalet,90000,7,245
Badajoz,Chalet,61700,4,103
Badajoz,Piso,77000,4,238
Badajoz,Piso,60000,2,295
Badajoz,Piso,136900,2,297
Badajoz,Chalet,415000,6,87
Badajoz,Casa Rural,36000,4,82
Badajoz,Piso,260000,4,74
Badajoz,Chalet,80000,3,110
Badajoz,Piso,37050,3,120
Badajoz,Ático,124900,3,232
Badajoz,Piso,325000,4,292
Badajoz,Piso,38100,3,389
Badajoz,Chalet,17000,4,486
Badajoz,Duplex,86000,2,92
Badajoz,Duplex,250000,3,101
Badajoz,Chalet,178000,3,64
Badajoz,Piso,77000,4,104
Badajoz,Piso,120000,4,205
Badajoz,Chalet,33000,2,266
Badajoz,Chalet,165000,5,382
Badajoz,Piso,37050,3,68
Badajoz,Chalet,245000,4,73
Badajoz,Chalet,33500,2,97
Badajoz,Duplex,86000,2,81
Badajoz,Duplex,230000,3,96
Badajoz,Duplex,150000,5,72
Badajoz,Chalet,90000,7,78
Badajoz,Chalet,199000,5,100
Badajoz,Piso,75000,4,96
Badajoz,Piso,94900,3,86
Badajoz,Piso,260000,4,98
Badajoz,Chalet,415000,6,136
Badajoz,Chalet,40000,3,204
Badajoz,Piso,38100,3,271
Badajoz,Chalet,17000,4,315
Badajoz,Chalet,199900,3,466
Badajoz,Piso,60000,2,48
Badajoz,Piso,61900,2,86
Badajoz,Piso,48000,3,118
Badajoz,Chalet,240000,4,68
Badajoz,Piso,31550,2,249
Badajoz,Chalet,144000,4,251
Badajoz,Chalet,87000,3,326
Badajoz,Piso,60000,3,63
Badajoz,Chalet,80000,6,89
Badajoz,Chalet,110000,4,79
Badajoz,Piso,145000,3,69
Badajoz,Piso,43700,3,85
Badajoz,Casa Rural,36000,4,71
Badajoz,Piso,146900,2,136
Badajoz,Piso,264900,4,230
Badajoz,Chalet,115000,3,272
Badajoz,Piso,280000,5,376
Badajoz,Piso,228000,4,407
Badajoz,Piso,58500,4,65
Badajoz,Piso,143500,3,54
Badajoz,Piso,170000,4,70
Badajoz,Piso,58500,4,56
Badajoz,Piso,35000,3,240
Badajoz,Piso,160000,2,296
Badajoz,Chalet,72100,3,344
Badajoz,Piso,176900,3,174
Badajoz,Chalet,63826,3,96
Badajoz,Chalet,110000,2,80
Badajoz,Piso,159900,4,66
Badajoz,Piso,124000,2,61
Badajoz,Piso,39900,2,87
Badajoz,Piso,140000,2,133
Badajoz,Duplex,295000,4,237
Badajoz,Piso,159900,3,290
Badajoz,Chalet,369900,5,329
Badajoz,Piso,125000,3,441
Badajoz,Chalet,280000,8,98
Badajoz,Chalet,310000,7,75
Badajoz,Chalet,265000,3,115
Badajoz,Chalet,48500,1,105
Badajoz,Piso,140000,3,230
Badajoz,Casa Rural,66000,2,275
Badajoz,Piso,49000,3,300
Badajoz,Piso,108000,2,81
Badajoz,Chalet,399000,5,83
Badajoz,Chalet,420000,6,61
Badajoz,Chalet,163000,4,92
Badajoz,Piso,264900,4,85
Badajoz,Chalet,390000,4,89
Badajoz,Piso,165000,3,92
Badajoz,Casa Rural,21100,1,71
Badajoz,Chalet,750000,6,71
Badajoz,Chalet,20000,3,85
Badajoz,Piso,230000,3,65
Badajoz,Chalet,284700,4,199
Badajoz,Piso,179800,4,208
Badajoz,Piso,62500,4,274
Badajoz,Chalet,130000,2,355
Badajoz,Chalet,329000,5,451
Badajoz,Piso,85000,2,105
Badajoz,Chalet,72100,3,95
Badajoz,Piso,159900,4,101
Badajoz,Chalet,42000,5,98
Badajoz,Chalet,199000,3,220
Badajoz,Chalet,284700,4,251
Badajoz,Chalet,95000,2,376
Badajoz,Piso,124000,2,93
Badajoz,Piso,143500,3,81
Badajoz,Piso,98000,3,76
Badajoz,Ático,425000,4,89
Badajoz,Piso,280000,5,363
Badajoz,Piso,170000,4,110
Badajoz,Chalet,188500,5,178
Badajoz,Chalet,280000,8,229
Badajoz,Piso,160000,2,277
Badajoz,Piso,60000,4,339
Badajoz,Piso,27000,3,497
Badajoz,Chalet,426900,6,73
Badajoz,Chalet,345000,10,51
Badajoz,Chalet,39000,2,112
Badajoz,Piso,36500,3,64
Badajoz,Piso,55000,4,213
Badajoz,Casa Rural,450000,5,68
Badajoz,Chalet,6800,2,248
Badajoz,Piso,20548,1,278
Badajoz,Chalet,265000,3,251
Badajoz,Ático,130000,3,62
Badajoz,Piso,42000,2,74
Badajoz,Piso,20000,3,85
Badajoz,Piso,73999,1,53
Badajoz,Chalet,130500,3,180
Badajoz,Piso,34000,3,241
Badajoz,Piso,86000,2,271
Badajoz,Piso,37224,6,309
Badajoz,Duplex,249000,3,457
Badajoz,Chalet,50100,3,76
Badajoz,Chalet,99000,4,58
Badajoz,Piso,71000,3,51
Badajoz,Piso,250000,4,114
Badajoz,Chalet,30000,3,218
Cáceres,Piso,55000,3,294
Cáceres,Piso,119000,4,400
Cáceres,Piso,64000,4,95
Cáceres,Piso,98000,3,96
Cáceres,Piso,132900,4,99
Cáceres,Casa Rural,185000,3,61
Cáceres,Duplex,210000,4,262
Cáceres,Duplex,128000,2,69
Cáceres,Casa Rural,299000,8,95
Cáceres,Piso,159000,4,71
Cáceres,Chalet,320000,4,91
Cáceres,Chalet,385000,3,82
Cáceres,Piso,170000,3,55
Cáceres,Piso,177000,3,183
Cáceres,Duplex,149000,3,224
Cáceres,Piso,140000,2,256
Cáceres,Piso,115000,3,300
Cáceres,Ático,220000,3,429
Cáceres,Piso,186000,4,96
Cáceres,Piso,144000,3,109
Cáceres,Piso,129000,4,58
Cáceres,Piso,288000,4,55
Cáceres,Chalet,184000,4,245
Cáceres,Duplex,168000,4,258
Cáceres,Piso,240000,6,399
Cáceres,Ático,109000,2,68
Cáceres,Piso,160000,4,64
Cáceres,Chalet,219000,4,78
Cáceres,Piso,74000,5,84
Cáceres,Chalet,2000000,40,61
Cáceres,Chalet,350000,4,61
Cáceres,Piso,55000,4,186
Cáceres,Piso,139000,2,233
Cáceres,Piso,200000,3,259
Cáceres,Duplex,320000,4,339
Cáceres,Chalet,300000,5,467
Cáceres,Piso,188000,3,51
Cáceres,Chalet,185000,5,116
Cáceres,Piso,142500,3,60
Cáceres,Chalet,260000,4,60
Cáceres,Chalet,260000,4,203
Cáceres,Chalet,35000,3,289
Cáceres,Piso,225000,3,380
Cáceres,Chalet,105000,5,95
Cáceres,Piso,160000,4,90
Cáceres,Chalet,409000,5,91
Cáceres,Piso,160000,7,65
Cáceres,Chalet,160000,7,63
Cáceres,Piso,136000,3,86
Cáceres,Piso,120000,2,177
Cáceres,Chalet,220000,4,208
Cáceres,Chalet,185000,4,285
Cáceres,Duplex,239000,3,351
Cáceres,Chalet,185000,5,413
Cáceres,Piso,142500,4,53
Cáceres,Piso,80000,3,66
Cáceres,Piso,80000,3,63
Cáceres,Piso,159500,4,114
Cáceres,Piso,160000,4,204
Cáceres,Piso,140000,3,297
Cáceres,Chalet,330000,4,359
Cáceres,Piso,150000,4,68
Cáceres,Piso,250000,3,94
Cáceres,Chalet,95000,4,64
Cáceres,Piso,142000,4,60
Cáceres,Chalet,3000000,4,78
Cáceres,Piso,147900,3,76
Cáceres,Casa Rural,85000,6,94
Cáceres,Piso,75000,3,66
Cáceres,Casa Rural,100000,5,71
Cáceres,Chalet,550000,12,73
Cáceres,Piso,82000,2,118
Cáceres,Chalet,55500,2,197
Cáceres,Piso,123809,2,230
Cáceres,Piso,120000,3,260
Cáceres,Chalet,253000,4,310
Cáceres,Piso,178000,4,404
Cáceres,Chalet,95000,3,108
Cáceres,Piso,45000,2,59
Cáceres,Piso,85000,3,102
Cáceres,Chalet,108000,3,48
Cáceres,Chalet,50000,3,239
Cáceres,Piso,140000,3,283
Cáceres,Chalet,285000,4,344
Cáceres,Piso,163958,2,74
Cáceres,Piso,107945,2,76
Cáceres,Piso,305000,4,83
Cáceres,Piso,215970,4,99
Cáceres,Piso,185000,2,96
Cáceres,Piso,223900,3,99
Cáceres,Piso,176155,2,155
Cáceres,Piso,224000,3,214
Cáceres,Chalet,535000,5,276
Cáceres,Piso,95000,2,363
Cáceres,Casa Rural,1100000,9,446
Cáceres,Piso,226200,3,83
Cáceres,Casa Rural,1100000,9,49
Cáceres,Piso,170300,2,60
Cáceres,Ático,259000,4,47
Cáceres,Piso,127900,1,250
Cáceres,Chalet,80000,6,50
Cáceres,Piso,119000,4,233
Cáceres,Casa Rural,16000,2,258
Cáceres,Piso,65000,1,250
Cáceres,Chalet,450000,4,92
Cáceres,Chalet,180000,4,90
Cáceres,Piso,205000,4,75
Cáceres,Piso,220000,2,115
Cáceres,Piso,205000,4,173
Cáceres,Piso,167000,3,214
Cáceres,Piso,310000,6,255
Cáceres,Chalet,230000,4,319
Cáceres,Piso,210000,4,469
Cáceres,Piso,149000,2,74
Cáceres,Piso,180000,3,106
Cáceres,Chalet,238000,5,61
Cáceres,Piso,84900,3,92
Cáceres,Piso,55000,3,204
Cáceres,Casa Rural,210000,3,287
Cáceres,Chalet,139000,5,319
Cáceres,Piso,249900,4,91
Cáceres,Casa Rural,630000,3,189
Cáceres,Piso,152000,2,88
Cáceres,Chalet,115000,3,62
Cáceres,Chalet,97990,4,262
Cáceres,Chalet,150000,3,96
Cáceres,Piso,149000,2,74
Cáceres,Piso,190000,3,182
Cáceres,Duplex,265000,5,93
Cáceres,Chalet,62000,8,64
Cáceres,Chalet,154990,3,69
Cáceres,Casa Rural,12000,0,154
Cáceres,Chalet,120000,3,219
Cáceres,Piso,145000,3,267
Cáceres,Piso,360000,10,317
Cáceres,Piso,240000,4,458
Cáceres,Chalet,69900,4,50
Cáceres,Piso,90000,3,56
Cáceres,Chalet,79900,7,97
Cáceres,Chalet,250000,5,369
Cáceres,Chalet,250000,5,452
Cáceres,Chalet,250000,5,299
Cáceres,Chalet,127000,4,338
Cáceres,Piso,140000,3,96
Cáceres,Piso,168000,4,74
Cáceres,Chalet,298000,4,93
Cáceres,Piso,220000,4,75
Cáceres,Chalet,265000,3,81
Cáceres,Piso,190000,4,48
Cáceres,Chalet,230000,4,168
Cáceres,Piso,85000,4,236
Cáceres,Chalet,115000,3,300
Cáceres,Casa Rural,750000,5,375
Cáceres,Casa Rural,2100000,7,478
Cáceres,Piso,75000,4,50
Cáceres,Chalet,89990,4,80
Cáceres,Piso,124000,4,75
Cáceres,Piso,87000,3,119
Cáceres,Piso,159000,2,208
