com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad de Madrid,Madrid,Piso,517500,2,77
Comunidad de Madrid,Madrid,Piso,2500000,6,59
Comunidad de Madrid,Madrid,Piso,775000,2,49
Comunidad de Madrid,Madrid,Piso,499000,3,92
Comunidad de Madrid,Madrid,Chalet,3000000,7,68
Comunidad de Madrid,Madrid,Piso,1000000,3,68
Comunidad de Madrid,Madrid,Piso,1449000,3,80
Comunidad de Madrid,Madrid,Piso,2150000,5,330
Comunidad de Madrid,Madrid,Piso,480000,1,199
Comunidad de Madrid,Madrid,Piso,270000,3,69
Comunidad de Madrid,Madrid,Chalet,1195000,5,81
Comunidad de Madrid,Madrid,Chalet,439000,3,97
Comunidad de Madrid,Madrid,Piso,267500,2,300
Comunidad de Madrid,Madrid,Piso,165000,2,281
Comunidad de Madrid,Madrid,Piso,494900,4,192
Comunidad de Madrid,Madrid,Chalet,5000000,4,208
Comunidad de Madrid,Madrid,Piso,455000,2,66
Comunidad de Madrid,Madrid,Ático,860000,4,73
Comunidad de Madrid,Madrid,Ático,659000,3,63
Comunidad de Madrid,Madrid,Piso,1580000,3,50
Comunidad de Madrid,Madrid,Chalet,3200000,7,84
Comunidad de Madrid,Madrid,Chalet,1550000,5,87
Comunidad de Madrid,Madrid,Chalet,695000,6,208
Comunidad de Madrid,Madrid,Chalet,975000,5,78
Comunidad de Madrid,Madrid,Chalet,1990000,6,103
Comunidad de Madrid,Madrid,Piso,750000,3,83
Comunidad de Madrid,Madrid,Chalet,663000,5,340
Comunidad de Madrid,Madrid,Duplex,1850000,3,361
Comunidad de Madrid,Madrid,Piso,750000,4,99
Comunidad de Madrid,Madrid,Piso,890000,1,72
Comunidad de Madrid,Madrid,Chalet,1300000,7,241
Comunidad de Madrid,Madrid,Piso,1850000,3,379
